year,permanent_temporal_population,foreign_group,sector,sex,working_canton,nation,continent,europa_third_country,n_people
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Bulgaria,Europe,EU_2,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Germany,Europe,EU_17,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,France,Europe,EU_17,65
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Italy,Europe,EU_17,18
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Poland,Europe,EU_8,10
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Portugal,Europe,EU_17,61
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Romania,Europe,EU_2,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Spain,Europe,EU_17,12
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Africa,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Africa,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,USA,America,third_countries,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Asia,third_countries,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Asia,third_countries,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Waadt,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Rare,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Bulgaria,Europe,EU_2,10
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Germany,Europe,EU_17,45
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,France,Europe,EU_17,32
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Rare,Europe,EU_17,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Rare,Europe,EU_17,7
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Italy,Europe,EU_17,114
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Netherlands,Europe,EU_17,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Austria,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Poland,Europe,EU_8,24
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Portugal,Europe,EU_17,185
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Romania,Europe,EU_2,40
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Spain,Europe,EU_17,14
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Hungary,Europe,EU_8,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Slovak_Republic,Europe,EU_8,14
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Czech_Republic,Europe,EU_8,7
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Rare,Europe,Rare,8
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Rare,Europe,EU_8,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Rare,Africa,third_countries,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,Rare,America,third_countries,7
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Wallis,USA,America,third_countries,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Neuenburg,France,Europe,EU_17,20
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Neuenburg,Rare,Europe,EU_17,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Neuenburg,Italy,Europe,EU_17,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Neuenburg,Portugal,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Neuenburg,Romania,Europe,EU_2,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Neuenburg,Spain,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Genf,Bulgaria,Europe,EU_2,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Genf,Germany,Europe,EU_17,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Genf,France,Europe,EU_17,13
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Genf,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Genf,Italy,Europe,EU_17,11
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Genf,Austria,Europe,EU_17,6
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Genf,Portugal,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Genf,Rare,Europe,EU_8,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Genf,Rare,Africa,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Genf,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Genf,USA,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,France,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Portugal,Europe,EU_17,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,male,Rare,Spain,Europe,EU_17,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Bulgaria,Europe,EU_2,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Germany,Europe,EU_17,29
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,France,Europe,EU_17,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Italy,Europe,EU_17,10
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Netherlands,Europe,EU_17,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Austria,Europe,EU_17,7
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Poland,Europe,EU_8,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Portugal,Europe,EU_17,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Spain,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Hungary,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Slovak_Republic,Europe,EU_8,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Rare,Europe,Rare,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Rare,Africa,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zurich,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,Germany,Europe,EU_17,13
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,France,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,Italy,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,Netherlands,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,Austria,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,Poland,Europe,EU_8,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,Portugal,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,Romania,Europe,EU_2,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,Spain,Europe,EU_17,8
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,Hungary,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Bern,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,Bulgaria,Europe,EU_2,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,Germany,Europe,EU_17,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,Italy,Europe,EU_17,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,Poland,Europe,EU_8,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,Portugal,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,Romania,Europe,EU_2,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,Spain,Europe,EU_17,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,Hungary,Europe,EU_8,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,Slovak_Republic,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,Czech_Republic,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,Rare,Europe,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,USA,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Luzern,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Rare,Germany,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Rare,Romania,Europe,EU_2,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Schwyz,Germany,Europe,EU_17,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Schwyz,Austria,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Schwyz,Poland,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Schwyz,Romania,Europe,EU_2,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Rare,Germany,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Rare,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Rare,France,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Rare,Italy,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Rare,Germany,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Rare,Poland,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Rare,Portugal,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Rare,Spain,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Rare,Rare,Europe,Rare,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,Bulgaria,Europe,EU_2,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,Germany,Europe,EU_17,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,France,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,Rare,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,Italy,Europe,EU_17,3
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,Rare,Europe,Rare,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,Austria,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,Poland,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,Spain,Europe,EU_17,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,Slovak_Republic,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,Rare,Europe,Rare,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,USA,America,third_countries,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Zug,Rare,Asia,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Freiburg,Germany,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Freiburg,France,Europe,EU_17,6
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Freiburg,Austria,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Freiburg,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Solothurn,Germany,Europe,EU_17,15
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Solothurn,Italy,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Solothurn,Poland,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Solothurn,Romania,Europe,EU_2,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Solothurn,Spain,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Solothurn,Rare,Europe,EU_8,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Solothurn,Rare,America,third_countries,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Basel_City,Rare,Europe,third_countries,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Basel_City,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Basel_City,Bulgaria,Europe,EU_2,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Basel_City,Germany,Europe,EU_17,51
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Basel_City,Rare,Europe,EU_17,1
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Basel_City,France,Europe,EU_17,13
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Basel_City,Rare,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Basel_City,Rare,Europe,EU_17,8
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Basel_City,Italy,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Basel_City,Netherlands,Europe,EU_17,2
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Basel_City,Austria,Europe,EU_17,5
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Basel_City,Poland,Europe,EU_8,4
2020,temporal,short_resident_4_12_month,industry_craft_sector,female,Basel_City,Portugal,Europe,EU_17,3
